FIPS_Code,State,Area_Name,Year
36065,NY,"Oneida County, NY",2017
36065,NY,"Oneida County, NY",2018
36065,NY,"Oneida County, NY",2019
36065,NY,"Oneida County, NY",2020
36065,NY,"Oneida County, NY",2021
36065,NY,"Oneida County, NY",2022
36067,NY,"Onondaga County, NY",2000
36067,NY,"Onondaga County, NY",2001
36067,NY,"Onondaga County, NY",2002
36067,NY,"Onondaga County, NY",2003
36067,NY,"Onondaga County, NY",2004
36067,NY,"Onondaga County, NY",2005
36067,NY,"Onondaga County, NY",2006
36067,NY,"Onondaga County, NY",2007
36067,NY,"Onondaga County, NY",2008
36067,NY,"Onondaga County, NY",2009
36067,NY,"Onondaga County, NY",2010
36067,NY,"Onondaga County, NY",2011
36067,NY,"Onondaga County, NY",2012
36067,NY,"Onondaga County, NY",2013
36067,NY,"Onondaga County, NY",2014
36067,NY,"Onondaga County, NY",2015
36067,NY,"Onondaga County, NY",2016
36067,NY,"Onondaga County, NY",2017
36067,NY,"Onondaga County, NY",2018
36067,NY,"Onondaga County, NY",2019
36067,NY,"Onondaga County, NY",2020
36067,NY,"Onondaga County, NY",2021
36067,NY,"Onondaga County, NY",2022
36069,NY,"Ontario County, NY",2000
36069,NY,"Ontario County, NY",2001
36069,NY,"Ontario County, NY",2002
36069,NY,"Ontario County, NY",2003
36069,NY,"Ontario County, NY",2004
36069,NY,"Ontario County, NY",2005
36069,NY,"Ontario County, NY",2006
36069,NY,"Ontario County, NY",2007
36069,NY,"Ontario County, NY",2008
36069,NY,"Ontario County, NY",2009
36069,NY,"Ontario County, NY",2010
36069,NY,"Ontario County, NY",2011
36069,NY,"Ontario County, NY",2012
36069,NY,"Ontario County, NY",2013
36069,NY,"Ontario County, NY",2014
36069,NY,"Ontario County, NY",2015
36069,NY,"Ontario County, NY",2016
36069,NY,"Ontario County, NY",2017
36069,NY,"Ontario County, NY",2018
36069,NY,"Ontario County, NY",2019
36069,NY,"Ontario County, NY",2020
36069,NY,"Ontario County, NY",2021
36069,NY,"Ontario County, NY",2022
36071,NY,"Orange County, NY",2000
36071,NY,"Orange County, NY",2001
36071,NY,"Orange County, NY",2002
36071,NY,"Orange County, NY",2003
36071,NY,"Orange County, NY",2004
36071,NY,"Orange County, NY",2005
36071,NY,"Orange County, NY",2006
36071,NY,"Orange County, NY",2007
36071,NY,"Orange County, NY",2008
36071,NY,"Orange County, NY",2009
36071,NY,"Orange County, NY",2010
36071,NY,"Orange County, NY",2011
36071,NY,"Orange County, NY",2012
36071,NY,"Orange County, NY",2013
36071,NY,"Orange County, NY",2014
36071,NY,"Orange County, NY",2015
36071,NY,"Orange County, NY",2016
36071,NY,"Orange County, NY",2017
36071,NY,"Orange County, NY",2018
36071,NY,"Orange County, NY",2019
36071,NY,"Orange County, NY",2020
36071,NY,"Orange County, NY",2021
36071,NY,"Orange County, NY",2022
36073,NY,"Orleans County, NY",2000
36073,NY,"Orleans County, NY",2001
36073,NY,"Orleans County, NY",2002
36073,NY,"Orleans County, NY",2003
36073,NY,"Orleans County, NY",2004
36073,NY,"Orleans County, NY",2005
36073,NY,"Orleans County, NY",2006
36073,NY,"Orleans County, NY",2007
36073,NY,"Orleans County, NY",2008
36073,NY,"Orleans County, NY",2009
36073,NY,"Orleans County, NY",2010
36073,NY,"Orleans County, NY",2011
36073,NY,"Orleans County, NY",2012
36073,NY,"Orleans County, NY",2013
36073,NY,"Orleans County, NY",2014
36073,NY,"Orleans County, NY",2015
36073,NY,"Orleans County, NY",2016
36073,NY,"Orleans County, NY",2017
36073,NY,"Orleans County, NY",2018
36073,NY,"Orleans County, NY",2019
36073,NY,"Orleans County, NY",2020
36073,NY,"Orleans County, NY",2021
36073,NY,"Orleans County, NY",2022
36075,NY,"Oswego County, NY",2000
36075,NY,"Oswego County, NY",2001
36075,NY,"Oswego County, NY",2002
36075,NY,"Oswego County, NY",2003
36075,NY,"Oswego County, NY",2004
36075,NY,"Oswego County, NY",2005
36075,NY,"Oswego County, NY",2006
36075,NY,"Oswego County, NY",2007
36075,NY,"Oswego County, NY",2008
36075,NY,"Oswego County, NY",2009
36075,NY,"Oswego County, NY",2010
36075,NY,"Oswego County, NY",2011
36075,NY,"Oswego County, NY",2012
36075,NY,"Oswego County, NY",2013
36075,NY,"Oswego County, NY",2014
36075,NY,"Oswego County, NY",2015
36075,NY,"Oswego County, NY",2016
36075,NY,"Oswego County, NY",2017
36075,NY,"Oswego County, NY",2018
36075,NY,"Oswego County, NY",2019
36075,NY,"Oswego County, NY",2020
36075,NY,"Oswego County, NY",2021
36075,NY,"Oswego County, NY",2022
36077,NY,"Otsego County, NY",2000
36077,NY,"Otsego County, NY",2001
36077,NY,"Otsego County, NY",2002
36077,NY,"Otsego County, NY",2003
36077,NY,"Otsego County, NY",2004
36077,NY,"Otsego County, NY",2005
36077,NY,"Otsego County, NY",2006
36077,NY,"Otsego County, NY",2007
36077,NY,"Otsego County, NY",2008
36077,NY,"Otsego County, NY",2009
36077,NY,"Otsego County, NY",2010
36077,NY,"Otsego County, NY",2011
36077,NY,"Otsego County, NY",2012
36077,NY,"Otsego County, NY",2013
36077,NY,"Otsego County, NY",2014
36077,NY,"Otsego County, NY",2015
36077,NY,"Otsego County, NY",2016
36077,NY,"Otsego County, NY",2017
36077,NY,"Otsego County, NY",2018
36077,NY,"Otsego County, NY",2019
36077,NY,"Otsego County, NY",2020
36077,NY,"Otsego County, NY",2021
36077,NY,"Otsego County, NY",2022
36079,NY,"Putnam County, NY",2000
36079,NY,"Putnam County, NY",2001
36079,NY,"Putnam County, NY",2002
36079,NY,"Putnam County, NY",2003
36079,NY,"Putnam County, NY",2004
36079,NY,"Putnam County, NY",2005
36079,NY,"Putnam County, NY",2006
36079,NY,"Putnam County, NY",2007
36079,NY,"Putnam County, NY",2008
36079,NY,"Putnam County, NY",2009
36079,NY,"Putnam County, NY",2010
36079,NY,"Putnam County, NY",2011
36079,NY,"Putnam County, NY",2012
36079,NY,"Putnam County, NY",2013
36079,NY,"Putnam County, NY",2014
36079,NY,"Putnam County, NY",2015
36079,NY,"Putnam County, NY",2016
36079,NY,"Putnam County, NY",2017
36079,NY,"Putnam County, NY",2018
36079,NY,"Putnam County, NY",2019
36079,NY,"Putnam County, NY",2020
36079,NY,"Putnam County, NY",2021
36079,NY,"Putnam County, NY",2022
36081,NY,"Queens County, NY",2000
36081,NY,"Queens County, NY",2001
36081,NY,"Queens County, NY",2002
36081,NY,"Queens County, NY",2003
36081,NY,"Queens County, NY",2004
36081,NY,"Queens County, NY",2005
36081,NY,"Queens County, NY",2006
36081,NY,"Queens County, NY",2007
36081,NY,"Queens County, NY",2008
36081,NY,"Queens County, NY",2009
36081,NY,"Queens County, NY",2010
36081,NY,"Queens County, NY",2011
36081,NY,"Queens County, NY",2012
36081,NY,"Queens County, NY",2013
36081,NY,"Queens County, NY",2014
36081,NY,"Queens County, NY",2015
36081,NY,"Queens County, NY",2016
36081,NY,"Queens County, NY",2017
36081,NY,"Queens County, NY",2018
36081,NY,"Queens County, NY",2019
36081,NY,"Queens County, NY",2020
36081,NY,"Queens County, NY",2021
36081,NY,"Queens County, NY",2022
36083,NY,"Rensselaer County, NY",2000
36083,NY,"Rensselaer County, NY",2001
36083,NY,"Rensselaer County, NY",2002
36083,NY,"Rensselaer County, NY",2003
36083,NY,"Rensselaer County, NY",2004
36083,NY,"Rensselaer County, NY",2005
36083,NY,"Rensselaer County, NY",2006
36083,NY,"Rensselaer County, NY",2007
36083,NY,"Rensselaer County, NY",2008
36083,NY,"Rensselaer County, NY",2009
36083,NY,"Rensselaer County, NY",2010
36083,NY,"Rensselaer County, NY",2011
36083,NY,"Rensselaer County, NY",2012
36083,NY,"Rensselaer County, NY",2013
36083,NY,"Rensselaer County, NY",2014
36083,NY,"Rensselaer County, NY",2015
36083,NY,"Rensselaer County, NY",2016
36083,NY,"Rensselaer County, NY",2017
36083,NY,"Rensselaer County, NY",2018
36083,NY,"Rensselaer County, NY",2019
36083,NY,"Rensselaer County, NY",2020
36083,NY,"Rensselaer County, NY",2021
36083,NY,"Rensselaer County, NY",2022
36085,NY,"Richmond County, NY",2000
36085,NY,"Richmond County, NY",2001
36085,NY,"Richmond County, NY",2002
36085,NY,"Richmond County, NY",2003
36085,NY,"Richmond County, NY",2004
36085,NY,"Richmond County, NY",2005
36085,NY,"Richmond County, NY",2006
36085,NY,"Richmond County, NY",2007
36085,NY,"Richmond County, NY",2008
36085,NY,"Richmond County, NY",2009
36085,NY,"Richmond County, NY",2010
36085,NY,"Richmond County, NY",2011
36085,NY,"Richmond County, NY",2012
36085,NY,"Richmond County, NY",2013
36085,NY,"Richmond County, NY",2014
36085,NY,"Richmond County, NY",2015
36085,NY,"Richmond County, NY",2016
36085,NY,"Richmond County, NY",2017
36085,NY,"Richmond County, NY",2018
36085,NY,"Richmond County, NY",2019
36085,NY,"Richmond County, NY",2020
36085,NY,"Richmond County, NY",2021
36085,NY,"Richmond County, NY",2022
36087,NY,"Rockland County, NY",2000
36087,NY,"Rockland County, NY",2001
36087,NY,"Rockland County, NY",2002
36087,NY,"Rockland County, NY",2003
36087,NY,"Rockland County, NY",2004
36087,NY,"Rockland County, NY",2005
36087,NY,"Rockland County, NY",2006
36087,NY,"Rockland County, NY",2007
36087,NY,"Rockland County, NY",2008
36087,NY,"Rockland County, NY",2009
36087,NY,"Rockland County, NY",2010
36087,NY,"Rockland County, NY",2011
36087,NY,"Rockland County, NY",2012
36087,NY,"Rockland County, NY",2013
36087,NY,"Rockland County, NY",2014
36087,NY,"Rockland County, NY",2015
36087,NY,"Rockland County, NY",2016
36087,NY,"Rockland County, NY",2017
36087,NY,"Rockland County, NY",2018
36087,NY,"Rockland County, NY",2019
36087,NY,"Rockland County, NY",2020
36087,NY,"Rockland County, NY",2021
36087,NY,"Rockland County, NY",2022
36089,NY,"St. Lawrence County, NY",2000
36089,NY,"St. Lawrence County, NY",2001
36089,NY,"St. Lawrence County, NY",2002
36089,NY,"St. Lawrence County, NY",2003
36089,NY,"St. Lawrence County, NY",2004
36089,NY,"St. Lawrence County, NY",2005
36089,NY,"St. Lawrence County, NY",2006
36089,NY,"St. Lawrence County, NY",2007
36089,NY,"St. Lawrence County, NY",2008
36089,NY,"St. Lawrence County, NY",2009
36089,NY,"St. Lawrence County, NY",2010
36089,NY,"St. Lawrence County, NY",2011
36089,NY,"St. Lawrence County, NY",2012
36089,NY,"St. Lawrence County, NY",2013
36089,NY,"St. Lawrence County, NY",2014
36089,NY,"St. Lawrence County, NY",2015
36089,NY,"St. Lawrence County, NY",2016
36089,NY,"St. Lawrence County, NY",2017
36089,NY,"St. Lawrence County, NY",2018
36089,NY,"St. Lawrence County, NY",2019
36089,NY,"St. Lawrence County, NY",2020
36089,NY,"St. Lawrence County, NY",2021
36089,NY,"St. Lawrence County, NY",2022
36091,NY,"Saratoga County, NY",2000
36091,NY,"Saratoga County, NY",2001
36091,NY,"Saratoga County, NY",2002
36091,NY,"Saratoga County, NY",2003
36091,NY,"Saratoga County, NY",2004
36091,NY,"Saratoga County, NY",2005
36091,NY,"Saratoga County, NY",2006
36091,NY,"Saratoga County, NY",2007
36091,NY,"Saratoga County, NY",2008
36091,NY,"Saratoga County, NY",2009
36091,NY,"Saratoga County, NY",2010
36091,NY,"Saratoga County, NY",2011
36091,NY,"Saratoga County, NY",2012
36091,NY,"Saratoga County, NY",2013
36091,NY,"Saratoga County, NY",2014
36091,NY,"Saratoga County, NY",2015
36091,NY,"Saratoga County, NY",2016
36091,NY,"Saratoga County, NY",2017
36091,NY,"Saratoga County, NY",2018
36091,NY,"Saratoga County, NY",2019
36091,NY,"Saratoga County, NY",2020
36091,NY,"Saratoga County, NY",2021
36091,NY,"Saratoga County, NY",2022
36093,NY,"Schenectady County, NY",2000
36093,NY,"Schenectady County, NY",2001
36093,NY,"Schenectady County, NY",2002
36093,NY,"Schenectady County, NY",2003
36093,NY,"Schenectady County, NY",2004
36093,NY,"Schenectady County, NY",2005
36093,NY,"Schenectady County, NY",2006
36093,NY,"Schenectady County, NY",2007
36093,NY,"Schenectady County, NY",2008
36093,NY,"Schenectady County, NY",2009
36093,NY,"Schenectady County, NY",2010
36093,NY,"Schenectady County, NY",2011
36093,NY,"Schenectady County, NY",2012
36093,NY,"Schenectady County, NY",2013
36093,NY,"Schenectady County, NY",2014
36093,NY,"Schenectady County, NY",2015
36093,NY,"Schenectady County, NY",2016
36093,NY,"Schenectady County, NY",2017
36093,NY,"Schenectady County, NY",2018
36093,NY,"Schenectady County, NY",2019
36093,NY,"Schenectady County, NY",2020
36093,NY,"Schenectady County, NY",2021
36093,NY,"Schenectady County, NY",2022
36095,NY,"Schoharie County, NY",2000
36095,NY,"Schoharie County, NY",2001
36095,NY,"Schoharie County, NY",2002
36095,NY,"Schoharie County, NY",2003
36095,NY,"Schoharie County, NY",2004
36095,NY,"Schoharie County, NY",2005
36095,NY,"Schoharie County, NY",2006
36095,NY,"Schoharie County, NY",2007
36095,NY,"Schoharie County, NY",2008
36095,NY,"Schoharie County, NY",2009
36095,NY,"Schoharie County, NY",2010
36095,NY,"Schoharie County, NY",2011
36095,NY,"Schoharie County, NY",2012
36095,NY,"Schoharie County, NY",2013
36095,NY,"Schoharie County, NY",2014
36095,NY,"Schoharie County, NY",2015
36095,NY,"Schoharie County, NY",2016
36095,NY,"Schoharie County, NY",2017
36095,NY,"Schoharie County, NY",2018
36095,NY,"Schoharie County, NY",2019
36095,NY,"Schoharie County, NY",2020
36095,NY,"Schoharie County, NY",2021
36095,NY,"Schoharie County, NY",2022
36097,NY,"Schuyler County, NY",2000
36097,NY,"Schuyler County, NY",2001
36097,NY,"Schuyler County, NY",2002
36097,NY,"Schuyler County, NY",2003
36097,NY,"Schuyler County, NY",2004
36097,NY,"Schuyler County, NY",2005
36097,NY,"Schuyler County, NY",2006
36097,NY,"Schuyler County, NY",2007
36097,NY,"Schuyler County, NY",2008
36097,NY,"Schuyler County, NY",2009
36097,NY,"Schuyler County, NY",2010
36097,NY,"Schuyler County, NY",2011
36097,NY,"Schuyler County, NY",2012
36097,NY,"Schuyler County, NY",2013
36097,NY,"Schuyler County, NY",2014
36097,NY,"Schuyler County, NY",2015
36097,NY,"Schuyler County, NY",2016
36097,NY,"Schuyler County, NY",2017
36097,NY,"Schuyler County, NY",2018
36097,NY,"Schuyler County, NY",2019
36097,NY,"Schuyler County, NY",2020
36097,NY,"Schuyler County, NY",2021
36097,NY,"Schuyler County, NY",2022
36099,NY,"Seneca County, NY",2000
36099,NY,"Seneca County, NY",2001
36099,NY,"Seneca County, NY",2002
36099,NY,"Seneca County, NY",2003
36099,NY,"Seneca County, NY",2004
36099,NY,"Seneca County, NY",2005
36099,NY,"Seneca County, NY",2006
36099,NY,"Seneca County, NY",2007
36099,NY,"Seneca County, NY",2008
36099,NY,"Seneca County, NY",2009
36099,NY,"Seneca County, NY",2010
36099,NY,"Seneca County, NY",2011
36099,NY,"Seneca County, NY",2012
36099,NY,"Seneca County, NY",2013
36099,NY,"Seneca County, NY",2014
36099,NY,"Seneca County, NY",2015
36099,NY,"Seneca County, NY",2016
36099,NY,"Seneca County, NY",2017
36099,NY,"Seneca County, NY",2018
36099,NY,"Seneca County, NY",2019
36099,NY,"Seneca County, NY",2020
36099,NY,"Seneca County, NY",2021
36099,NY,"Seneca County, NY",2022
36101,NY,"Steuben County, NY",2000
36101,NY,"Steuben County, NY",2001
36101,NY,"Steuben County, NY",2002
36101,NY,"Steuben County, NY",2003
36101,NY,"Steuben County, NY",2004
36101,NY,"Steuben County, NY",2005
36101,NY,"Steuben County, NY",2006
36101,NY,"Steuben County, NY",2007
36101,NY,"Steuben County, NY",2008
36101,NY,"Steuben County, NY",2009
36101,NY,"Steuben County, NY",2010
36101,NY,"Steuben County, NY",2011
36101,NY,"Steuben County, NY",2012
36101,NY,"Steuben County, NY",2013
36101,NY,"Steuben County, NY",2014
36101,NY,"Steuben County, NY",2015
36101,NY,"Steuben County, NY",2016
36101,NY,"Steuben County, NY",2017
36101,NY,"Steuben County, NY",2018
36101,NY,"Steuben County, NY",2019
36101,NY,"Steuben County, NY",2020
36101,NY,"Steuben County, NY",2021
36101,NY,"Steuben County, NY",2022
36103,NY,"Suffolk County, NY",2000
36103,NY,"Suffolk County, NY",2001
36103,NY,"Suffolk County, NY",2002
36103,NY,"Suffolk County, NY",2003
36103,NY,"Suffolk County, NY",2004
36103,NY,"Suffolk County, NY",2005
36103,NY,"Suffolk County, NY",2006
36103,NY,"Suffolk County, NY",2007
36103,NY,"Suffolk County, NY",2008
36103,NY,"Suffolk County, NY",2009
36103,NY,"Suffolk County, NY",2010
36103,NY,"Suffolk County, NY",2011
36103,NY,"Suffolk County, NY",2012
36103,NY,"Suffolk County, NY",2013
36103,NY,"Suffolk County, NY",2014
36103,NY,"Suffolk County, NY",2015
36103,NY,"Suffolk County, NY",2016
36103,NY,"Suffolk County, NY",2017
36103,NY,"Suffolk County, NY",2018
36103,NY,"Suffolk County, NY",2019
36103,NY,"Suffolk County, NY",2020
36103,NY,"Suffolk County, NY",2021
36103,NY,"Suffolk County, NY",2022
36105,NY,"Sullivan County, NY",2000
36105,NY,"Sullivan County, NY",2001
36105,NY,"Sullivan County, NY",2002
36105,NY,"Sullivan County, NY",2003
36105,NY,"Sullivan County, NY",2004
36105,NY,"Sullivan County, NY",2005
36105,NY,"Sullivan County, NY",2006
36105,NY,"Sullivan County, NY",2007
36105,NY,"Sullivan County, NY",2008
36105,NY,"Sullivan County, NY",2009
36105,NY,"Sullivan County, NY",2010
36105,NY,"Sullivan County, NY",2011
36105,NY,"Sullivan County, NY",2012
36105,NY,"Sullivan County, NY",2013
36105,NY,"Sullivan County, NY",2014
36105,NY,"Sullivan County, NY",2015
36105,NY,"Sullivan County, NY",2016
36105,NY,"Sullivan County, NY",2017
36105,NY,"Sullivan County, NY",2018
36105,NY,"Sullivan County, NY",2019
36105,NY,"Sullivan County, NY",2020
36105,NY,"Sullivan County, NY",2021
36105,NY,"Sullivan County, NY",2022
36107,NY,"Tioga County, NY",2000
36107,NY,"Tioga County, NY",2001
36107,NY,"Tioga County, NY",2002
36107,NY,"Tioga County, NY",2003
36107,NY,"Tioga County, NY",2004
36107,NY,"Tioga County, NY",2005
36107,NY,"Tioga County, NY",2006
36107,NY,"Tioga County, NY",2007
36107,NY,"Tioga County, NY",2008
36107,NY,"Tioga County, NY",2009
36107,NY,"Tioga County, NY",2010
36107,NY,"Tioga County, NY",2011
36107,NY,"Tioga County, NY",2012
36107,NY,"Tioga County, NY",2013
36107,NY,"Tioga County, NY",2014
36107,NY,"Tioga County, NY",2015
36107,NY,"Tioga County, NY",2016
36107,NY,"Tioga County, NY",2017
36107,NY,"Tioga County, NY",2018
36107,NY,"Tioga County, NY",2019
36107,NY,"Tioga County, NY",2020
36107,NY,"Tioga County, NY",2021
36107,NY,"Tioga County, NY",2022
36109,NY,"Tompkins County, NY",2000
36109,NY,"Tompkins County, NY",2001
36109,NY,"Tompkins County, NY",2002
36109,NY,"Tompkins County, NY",2003
36109,NY,"Tompkins County, NY",2004
36109,NY,"Tompkins County, NY",2005
36109,NY,"Tompkins County, NY",2006
36109,NY,"Tompkins County, NY",2007
36109,NY,"Tompkins County, NY",2008
36109,NY,"Tompkins County, NY",2009
36109,NY,"Tompkins County, NY",2010
36109,NY,"Tompkins County, NY",2011
36109,NY,"Tompkins County, NY",2012
36109,NY,"Tompkins County, NY",2013
36109,NY,"Tompkins County, NY",2014
36109,NY,"Tompkins County, NY",2015
36109,NY,"Tompkins County, NY",2016
36109,NY,"Tompkins County, NY",2017
36109,NY,"Tompkins County, NY",2018
36109,NY,"Tompkins County, NY",2019
36109,NY,"Tompkins County, NY",2020
36109,NY,"Tompkins County, NY",2021
36109,NY,"Tompkins County, NY",2022
36111,NY,"Ulster County, NY",2000
36111,NY,"Ulster County, NY",2001
36111,NY,"Ulster County, NY",2002
36111,NY,"Ulster County, NY",2003
36111,NY,"Ulster County, NY",2004
36111,NY,"Ulster County, NY",2005
36111,NY,"Ulster County, NY",2006
36111,NY,"Ulster County, NY",2007
36111,NY,"Ulster County, NY",2008
36111,NY,"Ulster County, NY",2009
36111,NY,"Ulster County, NY",2010
36111,NY,"Ulster County, NY",2011
36111,NY,"Ulster County, NY",2012
36111,NY,"Ulster County, NY",2013
36111,NY,"Ulster County, NY",2014
36111,NY,"Ulster County, NY",2015
36111,NY,"Ulster County, NY",2016
36111,NY,"Ulster County, NY",2017
36111,NY,"Ulster County, NY",2018
36111,NY,"Ulster County, NY",2019
36111,NY,"Ulster County, NY",2020
36111,NY,"Ulster County, NY",2021
36111,NY,"Ulster County, NY",2022
36113,NY,"Warren County, NY",2000
36113,NY,"Warren County, NY",2001
36113,NY,"Warren County, NY",2002
36113,NY,"Warren County, NY",2003
36113,NY,"Warren County, NY",2004
36113,NY,"Warren County, NY",2005
36113,NY,"Warren County, NY",2006
36113,NY,"Warren County, NY",2007
36113,NY,"Warren County, NY",2008
36113,NY,"Warren County, NY",2009
36113,NY,"Warren County, NY",2010
36113,NY,"Warren County, NY",2011
36113,NY,"Warren County, NY",2012
36113,NY,"Warren County, NY",2013
36113,NY,"Warren County, NY",2014
36113,NY,"Warren County, NY",2015
36113,NY,"Warren County, NY",2016
36113,NY,"Warren County, NY",2017
36113,NY,"Warren County, NY",2018
36113,NY,"Warren County, NY",2019
36113,NY,"Warren County, NY",2020
36113,NY,"Warren County, NY",2021
36113,NY,"Warren County, NY",2022
36115,NY,"Washington County, NY",2000
36115,NY,"Washington County, NY",2001
36115,NY,"Washington County, NY",2002
36115,NY,"Washington County, NY",2003
36115,NY,"Washington County, NY",2004
36115,NY,"Washington County, NY",2005
36115,NY,"Washington County, NY",2006
36115,NY,"Washington County, NY",2007
36115,NY,"Washington County, NY",2008
36115,NY,"Washington County, NY",2009
36115,NY,"Washington County, NY",2010
36115,NY,"Washington County, NY",2011
36115,NY,"Washington County, NY",2012
36115,NY,"Washington County, NY",2013
36115,NY,"Washington County, NY",2014
36115,NY,"Washington County, NY",2015
36115,NY,"Washington County, NY",2016
36115,NY,"Washington County, NY",2017
36115,NY,"Washington County, NY",2018
36115,NY,"Washington County, NY",2019
36115,NY,"Washington County, NY",2020
36115,NY,"Washington County, NY",2021
36115,NY,"Washington County, NY",2022
36117,NY,"Wayne County, NY",2000
36117,NY,"Wayne County, NY",2001
36117,NY,"Wayne County, NY",2002
36117,NY,"Wayne County, NY",2003
36117,NY,"Wayne County, NY",2004
36117,NY,"Wayne County, NY",2005
36117,NY,"Wayne County, NY",2006
36117,NY,"Wayne County, NY",2007
36117,NY,"Wayne County, NY",2008
36117,NY,"Wayne County, NY",2009
36117,NY,"Wayne County, NY",2010
36117,NY,"Wayne County, NY",2011
36117,NY,"Wayne County, NY",2012
36117,NY,"Wayne County, NY",2013
36117,NY,"Wayne County, NY",2014
36117,NY,"Wayne County, NY",2015
36117,NY,"Wayne County, NY",2016
36117,NY,"Wayne County, NY",2017
36117,NY,"Wayne County, NY",2018
36117,NY,"Wayne County, NY",2019
36117,NY,"Wayne County, NY",2020
36117,NY,"Wayne County, NY",2021
36117,NY,"Wayne County, NY",2022
36119,NY,"Westchester County, NY",2000
36119,NY,"Westchester County, NY",2001
36119,NY,"Westchester County, NY",2002
36119,NY,"Westchester County, NY",2003
36119,NY,"Westchester County, NY",2004
36119,NY,"Westchester County, NY",2005
36119,NY,"Westchester County, NY",2006
36119,NY,"Westchester County, NY",2007
36119,NY,"Westchester County, NY",2008
36119,NY,"Westchester County, NY",2009
36119,NY,"Westchester County, NY",2010
36119,NY,"Westchester County, NY",2011
36119,NY,"Westchester County, NY",2012
36119,NY,"Westchester County, NY",2013
36119,NY,"Westchester County, NY",2014
36119,NY,"Westchester County, NY",2015
36119,NY,"Westchester County, NY",2016
36119,NY,"Westchester County, NY",2017
36119,NY,"Westchester County, NY",2018
36119,NY,"Westchester County, NY",2019
36119,NY,"Westchester County, NY",2020
36119,NY,"Westchester County, NY",2021
36119,NY,"Westchester County, NY",2022
36121,NY,"Wyoming County, NY",2000
36121,NY,"Wyoming County, NY",2001
36121,NY,"Wyoming County, NY",2002
36121,NY,"Wyoming County, NY",2003
36121,NY,"Wyoming County, NY",2004
36121,NY,"Wyoming County, NY",2005
36121,NY,"Wyoming County, NY",2006
36121,NY,"Wyoming County, NY",2007
36121,NY,"Wyoming County, NY",2008
36121,NY,"Wyoming County, NY",2009
36121,NY,"Wyoming County, NY",2010
36121,NY,"Wyoming County, NY",2011
36121,NY,"Wyoming County, NY",2012
36121,NY,"Wyoming County, NY",2013
36121,NY,"Wyoming County, NY",2014
36121,NY,"Wyoming County, NY",2015
36121,NY,"Wyoming County, NY",2016
36121,NY,"Wyoming County, NY",2017
36121,NY,"Wyoming County, NY",2018
36121,NY,"Wyoming County, NY",2019
36121,NY,"Wyoming County, NY",2020
36121,NY,"Wyoming County, NY",2021
36121,NY,"Wyoming County, NY",2022
36123,NY,"Yates County, NY",2000
36123,NY,"Yates County, NY",2001
36123,NY,"Yates County, NY",2002
36123,NY,"Yates County, NY",2003
36123,NY,"Yates County, NY",2004
36123,NY,"Yates County, NY",2005
36123,NY,"Yates County, NY",2006
36123,NY,"Yates County, NY",2007
36123,NY,"Yates County, NY",2008
36123,NY,"Yates County, NY",2009
36123,NY,"Yates County, NY",2010
36123,NY,"Yates County, NY",2011
36123,NY,"Yates County, NY",2012
36123,NY,"Yates County, NY",2013
36123,NY,"Yates County, NY",2014
36123,NY,"Yates County, NY",2015
36123,NY,"Yates County, NY",2016
36123,NY,"Yates County, NY",2017
36123,NY,"Yates County, NY",2018
36123,NY,"Yates County, NY",2019
36123,NY,"Yates County, NY",2020
36123,NY,"Yates County, NY",2021
36123,NY,"Yates County, NY",2022
